,Unnamed: 0,name,city,country,iata_code,latitude,longitude,links_count
1104,1104,Berbera,Berbera,Somália,BBO,10.389167,44.941106,15
1105,1105,Egal Intl,Hargeisa,Somália,HGA,9.518167,44.088758,15
1106,1106,Tete Chingodzi,Tete,Moçambique,TET,-16.104817,33.640181,14
1107,1107,Beira,Beira,Moçambique,BEW,-19.796419,34.907556,14
1108,1108,Livingstone,Livingstone,Zâmbia,LVI,-17.821756,25.822692,14
1109,1109,Maun,Maun,Botsuana,MUB,-19.972564,23.431086,14
1110,1110,Zhoubai,Qianjiang,China,JIQ,29.515,108.83,14
1111,1111,Uummannaq Heliport,Uummannaq,Groenlândia,UMD,70.4047,52.0702,14
1112,1112,Panama City-NW Florida Bea.,cidade do Panamá,Estados Unidos,ECP,30.3417,-85.7973,14
1113,1113,Dangriga Airport,Dangriga,Belize,DGA,16.966667,-88.216667,14
1114,1114,Begishevo,Nijnekamsk,Rússia,NBC,55.34,52.06,14
1115,1115,Goleniow,Estetino,Polônia,SZZ,53.584731,14.902206,14
1116,1116,Aro,Molde,Noruega,MOL,62.744722,7.2625,14
1117,1117,Jiayuguan Airport,Jiayuguan,China,JGN,39.8569,98.3414,14
1118,1118,Shanhaiguan Airport,Qinhuangdao,China,SHP,39.9681,119.731,14
1119,1119,Anqing Airport,Anqing,China,AQG,30.5822,117.0502,14
1120,1120,Weifang Airport,Weifang,China,WEF,36.6467,119.119,14
1121,1121,Diqing Airport,Shangri-La,China,DIG,27.7936,99.6772,14
1122,1122,Xilinhot Airport,Xilinhot,China,XIL,43.9156,115.964,14
1123,1123,Ulanhot Airport,Ulanhot,China,HLH,46.083,122.017,14
1124,1124,Hamilton Island Airport,Ilha Hamilton,Austrália,HTI,-20.3581,148.952,14
1125,1125,Vinh Airport,Vinh,Vietnã,VII,18.737569,105.670764,14
1126,1126,Cam Ranh Airport,Nha Trang,Vietnã,CXR,11.998153,109.219372,14
1127,1127,Buon Ma Thuot Airport,Buonmethuot,Vietnã,BMV,12.668311,108.120272,14
1128,1128,Fergana Airport,Fergana,Uzbequistão,FEG,40.3588,71.745,14
1129,1129,Cherepovets Airport,Tcherepovets,Rússia,CEE,59.2736,38.0158,14
1130,1130,Cayo Coco Airport,Cayo Coco,Cuba,CCC,22.5132,-78.511,14
1131,1131,Osvaldo Vieira International Airport,Bissau,Guiné-Bissau,OXB,11.89485,-15.653681,14
1132,1132,Kuujjuarapik Airport,Kuujjuarapik,Canadá,YGW,55.2819,-77.7653,14
1133,1133,Qaqortoq Heliport,Qaqortoq,Groenlândia,JJU,60.7158,-46.0294,14
1134,1134,Arviat,Ponto Esquimó,Canadá,YEK,61.094166,-94.070833,14
1135,1135,Albert J Ellis,"Jacksonville, Carolina do Norte",Estados Unidos,OAJ,34.829164,-77.612139,14
1136,1136,Sary-Arka,Karaganda,Cazaquistão,KGF,49.670833,73.334444,14
1137,1137,Airport,Vadso,Noruega,VDS,70.065,29.844,14
1138,1138,Woerthersee International Airport,Klagenfurt,Áustria,KLU,46.642514,14.337739,14
1139,1139,Dunhuang Airport,Dunhuang,China,DNH,40.094,94.4818,14
1140,1140,Santa Cruz,Santa Cruz,Bolívia,SRZ,-17.8,-63.166667,14
1141,1141,Missoula Intl,Missoula,Estados Unidos,MSO,46.916306,-114.090556,14
1142,1142,Palmas,Palmas,Brasil,PMW,-10.241667,-48.35278,14
1143,1143,Tri-Cities Regional Airport,BRISTOL,Estados Unidos,TRI,36.4752222,-82.4074167,14
1144,1144,Montgomery Regional Airport ,MONTGOMERIA,Estados Unidos,MGM,32.3006389,-86.3939722,14
1145,1145,Dali,Dalí,China,DLU,25.649444,100.319444,14
1146,1146,Taiz Intl,Taiz,Iémen,TAI,13.685964,44.139056,14
1147,1147,Juwata,Taraken,Indonésia,TRK,3.326694,117.565569,14
1148,1148,Iskandar,Pão Pangkalan,Indonésia,PKN,-2.705197,111.673208,14
1149,1149,Depati Amir,Pangkal Pinang,Indonésia,PGK,-2.1622,106.139064,14
1150,1150,Great Falls Intl,Grandes quedas,Estados Unidos,GTF,47.482,-111.370689,14
1151,1151,King Salmon,Salmão Rei,Estados Unidos,AKN,58.676778,-156.649278,14
1152,1152,Plattsburgh Intl,Plattsburgh,Estados Unidos,PBG,44.650944,-73.468139,14
1153,1153,Edward G Pitka Sr,Galena,Estados Unidos,GAL,64.736178,-156.937417,14
1154,1154,Augusta Rgnl At Bush Fld,Campo de arbusto,Estados Unidos,AGS,33.369944,-81.9645,14
1155,1155,Karratha,Karratha,Austrália,KTA,-20.712222,116.773333,14
1156,1156,Mackay,Mackay,Austrália,MKY,-21.171667,149.179722,14
1157,1157,Sultan Mahmud,Kuala Terengganu,Malásia,TGG,5.382639,103.10336,14
1158,1158,Minangkabau,Padang,Indonésia,PDG,-0.8749889999999999,100.351881,14
1159,1159,Tawau,Tawau,Malásia,TWU,4.313369,118.121953,14
1160,1160,Bintulu,Bintulu,Malásia,BTU,3.12385,113.020472,14
1161,1161,Rendani,Manokwari,Indonésia,MKW,-0.891833,134.049183,14
1162,1162,Silchar,Silchar,Índia,IXS,24.912928,92.978742,14
1163,1163,Udaipur,Udaipur,Índia,UDR,24.617697,73.8961,14
1164,1164,Bhopal,Bhopal,Índia,BHO,23.287467,77.337375,14
1165,1165,Murmansk,Murmansk,Rússia,MMK,68.781672,32.750822,14
1166,1166,Simferopol Intl,Simferopol,Ucrânia,SIP,45.052222,33.975139,14
1167,1167,Aktyubinsk,Aktyubinsk,Cazaquistão,AKX,50.245833,57.206667,14
1168,1168,Coronel Francisco Secada Vignetta Intl,Iquitos,Peru,IQT,-3.784739,-73.308806,14
1169,1169,Rochambeau,Pimenta de caiena,Guiana Francesa,CAY,4.819808,-52.360447,14
1170,1170,Mallam Aminu Intl,Kano,Nigéria,KAN,12.047589,8.524622,14
1171,1171,La Florida,La Serena,Chile,LSC,-29.916233,-71.199522,14
1172,1172,Ministro Victor Konder Intl,Navegantes,Brasil,NVT,-26.879999,-48.65139,14
1173,1173,Prefeito Renato Moreira,Imperatriz,Brasil,IMP,-5.531292,-47.46005,14
1174,1174,San Carlos De Bariloche,São Carlos De Bariloche,Argentina,BRC,-41.151172,-71.157542,14
1175,1175,Comodoro Rivadavia,Comodoro Rivadavia,Argentina,CRD,-45.785347,-67.465508,14
1176,1176,Rosario,Rosário,Argentina,ROS,-32.903611,-60.785,14
1177,1177,Cagayan De Oro,Ladag,Filipinas,CGY,8.415619,124.611219,14
1178,1178,Asahikawa,Asahikawa,Japão,AKJ,43.670833,142.4475,14
1179,1179,Salalah,Salalá,Omã,SLL,17.038719,54.091297,14
1180,1180,Yazd Shahid Sadooghi,Yazd,Irã,AZD,31.904908,54.276503,14
1181,1181,Playa De Oro Intl,Manzanillo,México,ZLO,19.144778,-104.558631,14
1182,1182,General Leobardo C Ruiz Intl,Zacatecas,México,ZCL,22.897112,-102.68689,14
1183,1183,General Francisco Javier Mina Intl,Tampico,México,TAM,22.29645,-97.865931,14
1184,1184,Queretaro Intercontinental,Querétaro,México,QRO,20.617289,-100.185658,14
1185,1185,Hermanos Serdan Intl,Puebla,México,PBC,19.158144,-98.371447,14
1186,1186,Diyarbakir,Diyabakir,Peru,DIY,37.893897,40.201019,14
1187,1187,Val D Or,Val D’or,Canadá,YVO,48.053333,-77.782778,14
1188,1188,Biard,Poitiers,França,PIS,46.587745,0.306666,14
1189,1189,Rijeka,Rijeka,Croácia,RJK,45.216889,14.570267,14
1190,1190,Comox,Comox,Canadá,YQQ,49.710833,-124.886667,14
1191,1191,Victoria Falls Intl,Cataratas Vitória,Zimbábue,VFA,-18.095881,25.839006,14
1192,1192,Toamasina,Toamasina,Madagáscar,TMM,-18.109517,49.392536,13
1193,1193,Mattala Rajapaksa Intl.,Mattala,Sri Lanka,HRI,6.284467,81.124128,13
1194,1194,Kulob Airport,Kulyab,Tadjiquistão,TJU,37.981667,69.799444,13
1195,1195,Placencia Airport,Placencia,Belize,PLJ,16.536944,-88.361667,13
1196,1196,Hoybuktmoen,Kirkenes,Noruega,KKN,69.725781,29.891295,13
1197,1197,Eelde,Groninga,Holanda,GRQ,53.11972,6.579444,13
1198,1198,Bagan Intl,Nyuang U,Birmânia,NYU,21.173833266,94.9246666,13
1199,1199,Wiley Post Will Rogers Mem,Carrinho de mão,Estados Unidos,BRW,71.285446,-156.766003,13
1200,1200,Fort Yukon,Fort Yukon,Estados Unidos,FYU,66.571492,-145.250417,13
1201,1201,Bukhara,Bucara,Uzbequistão,BHK,39.775,64.483333,13
1202,1202,Juliaca,Juliaca,Peru,JUL,-15.467103,-70.158169,13
1203,1203,Carlos Ibanez Del Campo Intl,Punta Arenas,Chile,PUQ,-53.002642,-70.854586,13
1204,1204,El Loa,Calama,Chile,CJC,-22.498175,-68.903575,13
1205,1205,Karpathos,Cárpatos,Grécia,AOK,35.421408,27.146008,13
1206,1206,Kefallinia,Kefalinia,Grécia,EFL,38.120069,20.500481,13
1207,1207,Thompson,Thompson,Canadá,YTH,55.801111,-97.864166,13
1208,1208,Natashquan,Natashquan,Canadá,YNA,50.19,-61.789167,12
1209,1209,Yichun Mingyueshan Airport,Yichun,China,YIC,27.8033,114.3081,12
1210,1210,Lensk,Lensk,Rússia,ULK,60.723,114.825,12
1211,1211,Sannvhe,Tangshan,China,TVS,39.717444,118.002389,12
1212,1212,Lublin,Lublin,Polônia,LUZ,51.239333,22.714083,12
1213,1213,Jixi Airport,Jixi,China,JXA,45.30611,130.99667,12
1214,1214,Hebei Handan Airport,Handan,China,HDG,36.524,114.43,12
1215,1215,Gazipasa Airport,Alania,Peru,GZP,36.2993,32.3014,12
1216,1216,Xingyi Airport,Xing Yi,China,ACX,25.0882,104.9587,12
1217,1217,Barreiras Airport,Barreiras,Brasil,BRA,-12.083333,-45.0,12
1218,1218,Kallax,Luléa,Suécia,LLA,65.543758,22.121989,12
1219,1219,Stebbins Airport,Stebbins,Estados Unidos,WBB,63.515833,-162.278056,12
1220,1220,Gallivare,Galivare,Suécia,GEV,67.132408,20.814636,12
1221,1221,Show Low Regional Airport,Mostrar baixo,Estados Unidos,SOW,34.265556,-110.005556,12
1222,1222,San Luis Valley Regional Airport,Alamosa,Estados Unidos,ALS,37.435,-105.866667,12
1223,1223,Charles M Schulz Sonoma Co,Santa Rosa,Estados Unidos,STS,38.508978,-122.81288,12
1224,1224,Vieques Airport,Ilha Vieques,Porto Rico,VQS,18.1158,-65.4227,12
1225,1225,Gorgan Airport,Gorgan,Irã,GBT,36.909381,54.401339,12
1226,1226,Navoi Airport,Navoi,Uzbequistão,NVI,40.1172,65.1708,12
1227,1227,Dibrugarh Airport,Dibrugarh,Índia,DIB,27.4839,95.0169,12
1228,1228,Nanchong Airport,Nanchong,China,NAO,30.754,106.062,12
1229,1229,Quzhou Airport,Quzhou,China,JUZ,28.9658,118.899,12
1230,1230,Jiujiang Lushan Airport,Jiujiang,China,JIU,29.733,115.983,12
1231,1231,Mangshi Airport,Luxi,China,LUM,24.4011,98.5317,12
1232,1232,Qingyang Airport,Qingyang,China,IQN,35.7997,107.603,12
1233,1233,Port Macquarie Airport,Porto Macquarie,Austrália,PQQ,-31.4358,152.863,12
1234,1234,Mildura Airport,Mildura,Austrália,MQL,-34.2292,142.086,12
1235,1235,Vitória da Conquista Airport,Vitória da Conquista,Brasil,VDC,-14.862761,-40.863106,12
1236,1236,Kerry,Kerry,Irlanda,KIR,52.180878,-9.523783,12
1237,1237,Wewak Intl,Wewak,Papua Nova Guiné,WWK,-3.583828,143.669186,12
1238,1238,Nagoya Airport,Nagoya,Japão,NKM,35.255,136.924,12
1239,1239,McGrath Airport,McGrath,Estados Unidos,MCG,62.9529,-155.606,12
1240,1240,Lar Airport,Lar,Irã,LRR,27.674725,54.383278,12
1241,1241,Sari Dasht E Naz Airport,Dasht-e-naz,Irã,SRY,36.635833,53.193611,12
1242,1242,Samaná El Catey International Airport,Samaná,República Dominicana,AZS,19.267,-69.742,12
1243,1243,Asyut International Airport,Assiut,Egito,ATZ,27.046508,31.011983,12
1244,1244,Ondjiva Pereira Airport,Ondjiva,Angola,VPE,-17.043464,15.683822,12
1245,1245,Waskaganish Airport,Waskaganish,Canadá,YKQ,51.4733,-78.7583,12
1246,1246,Chesterfield Inlet Airport,Entrada de Chesterfield,Canadá,YCS,63.3469,-90.7311,12
1247,1247,Caye Caulker Airport,Caye Caulker,Belize,CUK,17.7347,-88.0325,12
1248,1248,Kimbe Airport,Hoskins,Papua Nova Guiné,HKN,-5.46217,150.405,12
1249,1249,St Mawgan,Newquai,Reino Unido,NQY,50.440558,-4.995408,12
1250,1250,Marsa Alam Intl,Marsa Alam,Egito,RMF,25.557111,34.583711,12
1251,1251,Kalymnos Island,Calímnos,Grécia,JKL,36.963333,26.940556,12
1252,1252,Muan,Muan,Coreia do Sul,MWX,34.991389,126.382778,12
1253,1253,Dongying Airport,Dongying,China,DOY,37.2716,118.2819,12
1254,1254,Sandakan,Sandakan,Malásia,SDK,5.900897,118.059486,12
1255,1255,Page Municipal Airport,Página,Estados Unidos,PGA,36.9261,-111.4483,12
1256,1256,Bismarck Municipal Airport,Bismarck,Estados Unidos,BIS,46.775842,-100.757931,12
1257,1257,Mulu,Mulu,Malásia,MZV,4.048333,114.805,12
1258,1258,Kalamazoo,Kalamazoo,Estados Unidos,AZO,42.234875,-85.552058,12
1259,1259,Batumi,Batumi,Geórgia,BUS,41.610278,41.599694,12
1260,1260,Elmira Corning Rgnl,Elmira,Estados Unidos,ELM,42.159889,-76.891611,12
1261,1261,New Castle,Wilmington,Estados Unidos,ILG,39.678722,-75.606528,12
1262,1262,Alexandria Intl,Alexandria,Estados Unidos,AEX,31.3274,-92.549833,12
1263,1263,Mc Allen Miller Intl,Mc Allen,Estados Unidos,MFE,26.175833,-98.238611,12
1264,1264,Cheyenne Rgnl Jerry Olson Fld,Cheyenne,Estados Unidos,CYS,41.155722,-104.811839,12
1265,1265,Santa Fe Muni,Santa Fé,Estados Unidos,SAF,35.617108,-106.089422,12
1266,1266,Robert Gray Aaf,Killeen,Estados Unidos,GRK,31.06725,-97.828917,12
1267,1267,Monroe Rgnl,Monroe,Estados Unidos,MLU,32.510864,-92.037689,12
1268,1268,Stewart Intl,Newburgh,Estados Unidos,SWF,41.504094,-74.104839,12
1269,1269,Meadows Fld,Bakersfield,Estados Unidos,BFL,35.433598,-119.05677,12
1270,1270,Nantucket Mem,Nantucket,Estados Unidos,ACK,41.253053,-70.060181,12
1271,1271,Lafayette Rgnl,Lafayette,Estados Unidos,LFT,30.205278,-91.987611,12
1272,1272,Hotan,Hotan,China,HTN,37.038522,79.864933,12
1273,1273,Erfurt,Erfurt,Alemanha,ERF,50.979811,10.958106,12
1274,1274,Sultan Thaha,Jambi,Indonésia,DJB,-1.638017,103.644378,12
1275,1275,Supadio,Pontianak,Indonésia,PNK,-0.1507109999999999,109.403892,12
1276,1276,Marudi,Marudi,Malásia,MUR,4.1775,114.321944,12
1277,1277,Cambridge Bay,Baía de Cambridge,Canadá,YCB,69.108055,-105.138333,12
1278,1278,Udon Thani,Udon Thani,Tailândia,UTH,17.386436,102.788247,12
1279,1279,Hat Yai Intl,Chapéu Yai,Tailândia,HDY,6.933206,100.392975,12
1280,1280,Leh,Leh,Índia,IXL,34.135872,77.546514,12
1281,1281,Jodhpur,Jodhpur,Índia,JDH,26.251092,73.048869,12
1282,1282,Aizawl,Aizwal,Índia,AJL,23.746603,92.802767,12
1283,1283,Campbell River,Rio Campbell,Canadá,YBL,49.950832,-125.270833,12
1284,1284,Bolshoye Savino,Permanente,Rússia,PEE,57.914517,56.021214,12
1285,1285,Yelizovo,Petropavlovsk,Rússia,PKC,53.167889,158.453669,12
1286,1286,Sokol,Magadan,Rússia,GDX,59.910989,150.720439,12
1287,1287,Wallblake,O Vale,Anguila,AXA,18.204834,-63.055084,12
1288,1288,Baker Lake,Lago Baker,Canadá,YBK,64.298889,-96.077778,12
1289,1289,Cadete Guillermo Del Castillo Paredes,Tarapoto,Peru,TPP,-6.508742,-76.373247,12
1290,1290,Cap Fap David Abenzur Rengifo Intl,Pucallpa,Peru,PCL,-8.377939,-74.574297,12
1291,1291,Juana Azurduy De Padilla,Sucre,Bolívia,SRE,-19.007083,-65.288747,12
1292,1292,El Carano,Quibdô,Colômbia,UIB,5.690758,-76.641181,12
1293,1293,Matecana,Pereira,Colômbia,PEI,4.812675,-75.739519,12
1294,1294,Alfredo Vasquez Cobo,Leticia,Colômbia,LET,-4.193549,-69.943163,12
1295,1295,Baie Comeau,Baie Comeau,Canadá,YBC,49.1325,-68.204444,12
1296,1296,Presidente Peron,Neuquén,Argentina,NQN,-38.949,-68.155711,12
1297,1297,Salta,Salta,Argentina,SLA,-24.855978,-65.486169,12
1298,1298,Bacolod,Bacólod,Filipinas,BCD,10.642511,122.929617,12
1299,1299,Zamboanga Intl,Zamboanga,Filipinas,ZAM,6.922419,122.059633,12
1300,1300,Daegu Ab,Taegu,Coreia do Sul,TAE,35.894108,128.658856,12
1301,1301,Oued Irara,Hassi Messaoud,Argélia,HME,31.672972,6.140444,12
1302,1302,Zenata,Tlemcen,Argélia,TLM,35.016667,-1.45,12
1303,1303,Memanbetsu,Memanbetsu,Japão,MMB,43.880606,144.164053,12
1304,1304,Chah Bahar,Chah Bahar,Irã,ZBR,25.44335,60.382114,12
1305,1305,Shahid Ashrafi Esfahani,Bakhtaran,Irã,KSH,34.345853,47.158128,12
1306,1306,Abadan,Abadan,Irã,ABD,30.371111,48.228333,12
1307,1307,Soummam,Bejajá,Argélia,BJA,36.711997,5.069922,12
1308,1308,King Abdullah Bin Abdulaziz,Gizan,Arábia Saudita,GIZ,16.901111,42.585833,12
1309,1309,Herat,Herat,Afeganistão,HEA,34.210017,62.2283,12
1310,1310,Bora Bora,Bora Bora,Polinésia Francesa,BOB,-16.444378,-151.751286,12
1311,1311,Tajin,Poza Rico,México,PAZ,20.602671,-97.460839,12
1312,1312,Xoxocotlan Intl,Oaxaca,México,OAX,16.999906,-96.726639,12
1313,1313,London,Londres,Canadá,YXU,43.033056,-81.151111,12
1314,1314,Gibraltar,Gibraltar,Gibraltar,GIB,36.151219,-5.349664,12
1315,1315,Elazig,Elazig,Peru,EZS,38.606925,39.291417,12
1316,1316,Fort St John,Forte São João,Canadá,YXJ,56.238056,-120.740278,12
1317,1317,Horta,Horta,Portugal,HOR,38.519894,-28.715872,12
1318,1318,Norman Wells,Norman Wells,Canadá,YVQ,65.281617,-126.798219,12
1319,1319,Reggio Calabria,Régio da Calábria,Itália,REG,38.071206,15.651556,12
1320,1320,Leros,Leros,Grécia,LRS,37.184903,26.800289,12
1321,1321,Megas Alexandros Intl,Cavala,Grécia,KVA,40.913306,24.619223,12
1322,1322,Chios,Quios,Grécia,JKH,38.343175,26.140572,12
1323,1323,Mwanza,Muanza,Tanzânia,MWZ,-2.444486,32.932667,12
1324,1324,Wajir,Wajir,Quênia,WJR,1.733239,40.091606,12
1325,1325,Sao Pedro,Ilha de São Vicente,cabo Verde,VXE,16.833689,-25.054661,12
1326,1326,Shaktoolik Airport,Shaktoolik,Estados Unidos,SKK,64.371111,-161.223889,11
1327,1327,Zweibruecken,Zweibrücken,Alemanha,ZQW,49.209445,7.401323,11
1328,1328,Aksu Airport,Aksu,China,AKU,41.2625,80.2917,11
1329,1329,Yan'an Airport,Yan'an,China,ENY,36.6369,109.554,11
1330,1330,Radin Inten II (Branti) Airport,Ilha Bandar Lampung-Sumatra,Indonésia,TKG,-5.242339,105.178939,11
1331,1331,Turbat International Airport,Turbat,Paquistão,TUK,25.986369,63.030167,11
1332,1332,Bahawalpur Airport,Bahawalpur,Paquistão,BHV,29.3481,71.717981,11
1333,1333,Whale Cove Airport,Enseada das Baleias,Canadá,YXN,62.24,-92.5981,11
1334,1334,Gurney Airport,Maca,Papua Nova Guiné,GUR,-10.3115,150.334,11
1335,1335,Fairmont Hot Springs,Porto de Coral,Canadá,YZS,64.193333,-83.359444,11
1336,1336,Deadhorse,Cavalo morto,Estados Unidos,SCC,70.19475,-148.465167,11
1337,1337,Carriel Sur Intl,Conceição,Chile,CCP,-36.77265,-73.063106,11
1338,1338,Rio Gallegos,Rio Gallegos,Argentina,RGL,-51.608875,-69.312636,11
1339,1339,Almirante Zar,Trelew,Argentina,REL,-43.2105,-65.270319,11
1340,1340,Ouargla,Ouargla,Argélia,OGX,31.917223,5.412778,11
1341,1341,Touat Cheikh Sidi Mohamed Belkebir,Adrar,Argélia,AZR,27.837589,-0.186414,11
1342,1342,Sukkur,Sucur,Paquistão,SKZ,27.721989,68.791683,11
1343,1343,Rangiroa,Rangiroa,Polinésia Francesa,RGI,-14.954283,-147.6608,11
1344,1344,Faleolo Intl,Faleolo,Samoa,APW,-13.829969,-172.008336,11
1345,1345,Antonio Maceo Intl,Santiago de Cuba,Cuba,SCU,19.969769,-75.835414,11
1346,1346,Kosice,Košice,Eslováquia,KSC,48.663055,21.241112,11
1347,1347,Timmins,Timmins,Canadá,YTS,48.569721,-81.376667,11
1348,1348,Sudbury,Sudbury,Canadá,YSB,46.625,-80.798889,11
1349,1349,La Roche,Brive,França,BVE,45.150833,1.469167,11
1350,1350,Arrachart,Antsiranana,Madagáscar,DIE,-12.3494,49.291747,10
1351,1351,Sanliurfa GAP,Sanliurfa,Peru,GNY,37.45,38.9,10
1352,1352,Changbaishan Airport,Baishan,China,NBS,42.088056,127.548889,10
1353,1353,Bayannur,Bayan Nur,China,RLK,40.926389,107.738889,10
1354,1354,Hector Silva Airstrip,Belmopán,Belize,BCV,17.269444,-88.776111,10
1355,1355,George,Jorge,África do Sul,GRJ,-34.005553,22.378889,10
1356,1356,East London,Leste de Londres,África do Sul,ELS,-33.035569,27.825939,10
1357,1357,Schefferville,Schefferville,Canadá,YKL,54.805278,-66.805278,10
1358,1358,Tengchong Tuofeng Airport,Tengchong,China,TCZ,24.938651,98.483591,10
1359,1359,Kamloops,Kamloops,Canadá,YKA,50.702222,-120.444444,10
1360,1360,Laage,Laage,Alemanha,RLG,53.918167,12.278333,10
1361,1361,Tasiilaq,Angmagssalik,Groenlândia,AGM,65.612222,-37.618333,10
1362,1362,Persian Gulf Airport,Khalije Fars,Irã,PGU,27.379444,52.7375,10
1363,1363,Sundsvall Harnosand,Sundsvall,Suécia,SDL,62.528125,17.443928,10
1364,1364,Koyuk Alfred Adams Airport,Koyuk,Estados Unidos,KKA,64.939444,-161.154167,10
1365,1365,Hollis Seaplane Base,Hollis,Estados Unidos,HYL,55.481667,-132.646111,10
1366,1366,Craig Seaplane Base,Craig,Estados Unidos,CGA,55.478889,-133.147778,10
1367,1367,Halmstad,Halmstad,Suécia,HAD,56.691128,12.820211,10
1368,1368,Narsarsuaq,Narssarssuaq,Groenlândia,UAK,61.160517,-45.425978,10
1369,1369,Tongren,Tongren,China,TEN,27.884,109.31,10
1370,1370,Mardin Airport,Mardín,Peru,MQM,37.2233,40.6317,10
1371,1371,St Marys Airport,Santa Maria,Estados Unidos,KSM,62.0605,-163.302,10
1372,1372,Dandong,Dandong,China,DDG,40.0255,124.2866,10
1373,1373,Jinzhou Airport,Jinzhou,China,JNZ,41.1014,121.062,10
1374,1374,Nyingchi Airport,Nyingchi,China,LZY,29.3033,94.3353,10
1375,1375,Meixian Airport,Meixian,China,MXZ,24.35,116.133,10
1376,1376,Bronnoy,Bronnoysund,Noruega,BNN,65.461111,12.2175,10
1377,1377,Gove Airport,Gove,Austrália,GOV,-12.2694,136.818,10
1378,1378,Cloncurry Airport,Cloncurry,Austrália,CNJ,-20.6686,140.504,10
1379,1379,Karshi Khanabad Airport,Khanabad,Uzbequistão,KSQ,38.8336,65.9215,10
1380,1380,Sovetsky Tyumenskaya Airport,Soviético,Rússia,OVS,61.32,63.6044,10
1381,1381,Poliarny Airport,Iacútia,Rússia,PYJ,66.400431,112.030325,10
1382,1382,Orlando Bezerra de Menezes Airport,Juazeiro do Norte,Brasil,JDO,-7.218958,-39.2701,10
1383,1383,General Santos International Airport,General Santos Cidade,Filipinas,GES,6.106439,125.2353,10
1384,1384,Kushiro Airport,Kushiro,Japão,KUH,43.041,144.193,10
1385,1385,Sayun International Airport,Internacional de Sayun,Iémen,GXF,15.966111,48.7883,10
1386,1386,Norsup Airport,Norsup,Vanuatu,NUS,-16.0797,167.401,10
1387,1387,Tri State Milton J Ferguson Field,Huntington,Estados Unidos,HTS,38.3667,-82.558,10
1388,1388,Dodge City Regional Airport,Cidade de esquiva,Estados Unidos,DDC,37.7634,-99.9656,10
1389,1389,Port Sudan New International Airport,Porto Sudão,Sudão,PZU,19.4336,37.2341,10
1390,1390,Malindi Airport,Melinde,Quênia,MYD,-3.22931,40.1017,10
1391,1391,Heringsdorf Airport,Heringsdorf,Alemanha,HDF,53.878706,14.152347,10
1392,1392,The Pas Airport,O Pas,Canadá,YQD,53.9714,-101.091,10
1393,1393,Igloolik Airport,Iglulik,Canadá,YGT,69.3647,-81.8161,10
1394,1394,Momote Airport,Momote,Papua Nova Guiné,MAS,-2.06189,147.424,10
1395,1395,Girua Airport,Giruá,Papua Nova Guiné,PNP,-8.80454,148.309,10
1396,1396,Stornoway,Stornoway,Reino Unido,SYY,58.215556,-6.331111,10
1397,1397,Sumburgh,Sumburgh,Reino Unido,LSI,59.878889,-1.295556,10
1398,1398,Humberside,Humberside,Reino Unido,HUY,53.574444,-0.350833,10
1399,1399,City of Derry,Londresderry,Reino Unido,LDY,55.042778,-7.161111,10
1400,1400,Vaasa,Vaasa,Finlândia,VAA,63.05065,21.762175,10
1401,1401,Noyabrsk,Noiabrsk,Rússia,NOJ,63.110079,75.162243,10
1402,1402,Central,Saratov,Rússia,RTW,51.334366,46.022952,10
1403,1403,Liberal Muni,Liberal,Estados Unidos,LBL,37.044222,-100.95986,10
1404,1404,Mehamn,Mehamn,Noruega,MEH,71.029722,27.826667,10
1405,1405,University Park Airport,Faculdade Estadual da Pensilvânia,Estados Unidos,SCE,40.849278,-77.848694,10
1406,1406,Tomsk Bogashevo Airport,Tomsk,Rússia,TOF,56.380278,85.208333,10
